Bears-107,Astor-jgenprog,0:19:57,RepairStatus.UNKNOWN,"May 04, 2020"
jfreechart-3a,Astor-Cardumen,0:01:11,RepairStatus.UNKNOWN,"May 05, 2020"
jfreechart-3a,Astor-jgenprog,0:19:56,RepairStatus.SUCCESS,"May 05, 2020"
jfreechart-3a,Astor-jKali,0:02:45,RepairStatus.SUCCESS,"May 05, 2020"
jfreechart-3a,Astor-jMutRepair,0:02:33,RepairStatus.SUCCESS,"May 05, 2020"
jfreechart-6,Astor-jKali,0:02:05,RepairStatus.SUCCESS,"May 06, 2020"
jfreechart-6,Astor-Cardumen,0:06:00,RepairStatus.SUCCESS,"May 06, 2020"
jfreechart-6,Astor-jgenprog,0:05:31,RepairStatus.SUCCESS,"May 06, 2020"
jfreechart-6,Astor-jMutRepair,0:01:48,RepairStatus.SUCCESS,"May 06, 2020"
jfreechart-2,Astor-Cardumen,0:01:10,RepairStatus.UNKNOWN,"May 06, 2020"
closure-3,Astor-jKali,0:00:23,RepairStatus.UNKNOWN,"May 06, 2020"
closure-3,Astor-jMutRepair,0:00:26,RepairStatus.UNKNOWN,"May 06, 2020"
closure-3,Astor-Cardumen,0:00:31,RepairStatus.UNKNOWN,"May 06, 2020"
closure-3,Astor-jgenprog,0:00:31,RepairStatus.UNKNOWN,"May 06, 2020"
acmath-2,Astor-Cardumen,0:04:10,RepairStatus.UNKNOWN,"May 06, 2020"
MATH-891,Astor-jKali,0:20:26,RepairStatus.UNKNOWN,"May 06, 2020"
MATH-891,Astor-jMutRepair,0:48:54,RepairStatus.UNKNOWN,"May 06, 2020"
MATH-891,Astor-Cardumen,0:45:29,RepairStatus.UNKNOWN,"May 06, 2020"
MATH-891,Astor-jgenprog,0:42:22,RepairStatus.UNKNOWN,"May 06, 2020"
LOG4J2-834,Nopol,0:09:41,RepairStatus.SUCCESS,"May 07, 2020"
LOG4J2-834,Arja-Arja,0:00:03,RepairStatus.UNKNOWN,"May 07, 2020"
LOG4J2-834,NPEFix,0:01:32,RepairStatus.SUCCESS,"May 07, 2020"
LOG4J2-834,Arja-Kali,0:00:03,RepairStatus.UNKNOWN,"May 07, 2020"
LOG4J2-834,Arja-RSRepair,0:00:03,RepairStatus.UNKNOWN,"May 07, 2020"
LOG4J2-834,Arja-GenProg,0:00:03,RepairStatus.UNKNOWN,"May 07, 2020"
LOG4J2-834,Dynamoth,0:03:53,RepairStatus.SUCCESS,"May 07, 2020"

-------

hoverruan-weiboclient4j-129,Astor-jMutRepair,0:00:16,RepairStatus.UNKNOWN,"May 13, 2020"
hoverruan-weiboclient4j-129,Astor-jgenprog,0:00:20,RepairStatus.UNKNOWN,"May 13, 2020"
hoverruan-weiboclient4j-129,Astor-Cardumen,0:00:18,RepairStatus.UNKNOWN,"May 13, 2020"
hoverruan-weiboclient4j-129,Astor-jKali,0:00:17,RepairStatus.UNKNOWN,"May 13, 2020"

hoverruan-weiboclient4j-133,Astor-jMutRepair,0:00:14,RepairStatus.UNKNOWN,"May 13, 2020"
hoverruan-weiboclient4j-133,Astor-jgenprog,0:00:20,RepairStatus.UNKNOWN,"May 13, 2020"
hoverruan-weiboclient4j-133,Astor-Cardumen,0:00:18,RepairStatus.UNKNOWN,"May 13, 2020"
hoverruan-weiboclient4j-133,Astor-jKali,0:00:15,RepairStatus.UNKNOWN,"May 13, 2020"

ivantrendafilov-confucius-93,Astor-jMutRepair,0:00:27,RepairStatus.UNKNOWN,"May 13, 2020"
ivantrendafilov-confucius-93,Astor-jKali,0:07:23,RepairStatus.UNKNOWN,"May 13, 2020"

hoverruan-weiboclient4j-132,Astor-jMutRepair,0:02:11,RepairStatus.UNKNOWN,"May 13, 2020"
hoverruan-weiboclient4j-132,Astor-jgenprog,0:03:38,RepairStatus.UNKNOWN,"May 13, 2020"
hoverruan-weiboclient4j-132,Astor-Cardumen,0:02:46,RepairStatus.UNKNOWN,"May 13, 2020"
hoverruan-weiboclient4j-132,Astor-jKali,0:02:28,RepairStatus.UNKNOWN,"May 13, 2020"

asterisk-java-194,Astor-jMutRepair,0:05:45,RepairStatus.UNKNOWN,"May 13, 2020"
asterisk-java-194,Astor-jgenprog,1:07:02,RepairStatus.UNKNOWN,"May 13, 2020"
asterisk-java-194,Astor-Cardumen,0:39:26,RepairStatus.UNKNOWN,"May 13, 2020"
asterisk-java-194,Astor-jKali,0:04:44,RepairStatus.UNKNOWN,"May 13, 2020"

hoverruan-weiboclient4j-128,Astor-jMutRepair,0:02:12,RepairStatus.UNKNOWN,"May 13, 2020"
hoverruan-weiboclient4j-128,Astor-jgenprog,0:03:47,RepairStatus.UNKNOWN,"May 13, 2020"
hoverruan-weiboclient4j-128,Astor-Cardumen,0:02:54,RepairStatus.UNKNOWN,"May 13, 2020"
hoverruan-weiboclient4j-128,Astor-jKali,0:02:25,RepairStatus.UNKNOWN,"May 13, 2020"

ivantrendafilov-confucius-95,Astor-jMutRepair,0:03:25,RepairStatus.UNKNOWN,"May 13, 2020"
ivantrendafilov-confucius-95,Astor-Cardumen,1:31:43,RepairStatus.UNKNOWN,"May 13, 2020"
ivantrendafilov-confucius-95,Astor-jKali,0:15:08,RepairStatus.UNKNOWN,"May 13, 2020"

ivantrendafilov-confucius-99,Astor-jMutRepair,0:03:11,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-99,Astor-jKali,0:06:43,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-99,Astor-jgenprog,0:58:07,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-98,Astor-jMutRepair,0:04:58,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-98,Astor-jKali,0:08:28,RepairStatus.UNKNOWN,"May 14, 2020"
hoverruan-weiboclient4j-134,Astor-Cardumen,0:04:04,RepairStatus.UNKNOWN,"May 14, 2020"
hoverruan-weiboclient4j-134,Astor-jMutRepair,0:02:55,RepairStatus.UNKNOWN,"May 14, 2020"
hoverruan-weiboclient4j-134,Astor-jKali,0:03:22,RepairStatus.UNKNOWN,"May 14, 2020"
hoverruan-weiboclient4j-134,Astor-jgenprog,0:05:31,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-96,Astor-jMutRepair,0:05:55,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-96,Astor-jKali,0:09:10,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-96,Astor-jgenprog,1:13:20,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-100,Astor-jMutRepair,0:06:55,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-100,Astor-jKali,0:10:02,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-100,Astor-jgenprog,1:42:00,RepairStatus.UNKNOWN,"May 14, 2020"
hoverruan-weiboclient4j-131,Astor-Cardumen,0:06:26,RepairStatus.UNKNOWN,"May 14, 2020"
hoverruan-weiboclient4j-131,Astor-jMutRepair,0:04:39,RepairStatus.UNKNOWN,"May 14, 2020"
hoverruan-weiboclient4j-131,Astor-jKali,0:05:27,RepairStatus.UNKNOWN,"May 14, 2020"
hoverruan-weiboclient4j-131,Astor-jgenprog,0:07:28,RepairStatus.UNKNOWN,"May 14, 2020"
hoverruan-weiboclient4j-130,Astor-Cardumen,0:05:16,RepairStatus.UNKNOWN,"May 14, 2020"
hoverruan-weiboclient4j-130,Astor-jMutRepair,0:05:13,RepairStatus.UNKNOWN,"May 14, 2020"
hoverruan-weiboclient4j-130,Astor-jKali,0:05:55,RepairStatus.UNKNOWN,"May 14, 2020"
hoverruan-weiboclient4j-130,Astor-jgenprog,0:08:23,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-101,Astor-Cardumen,0:00:19,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-101,Astor-jMutRepair,0:00:18,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-101,Astor-jKali,0:00:14,RepairStatus.UNKNOWN,"May 14, 2020"
ivantrendafilov-confucius-101,Astor-jgenprog,0:00:17,RepairStatus.UNKNOWN,"May 14, 2020"
